loan_id,customer_id,loan_type,loan_amount,outstanding_balance,interest_rate,term_months,delinquency_status,origination_date,monthly_payment,branch_id,source_system,created_at
LN0000977,CUST000219,MORTGAGE,299056.01,37486.2,15.88,360,CURRENT,2019-08-04,847.97,BR012,LOAN_ORIGINATION_v2.1,2019-08-04 02:04:00
LN0000978,CUST004020,MORTGAGE,96421.72,94466.15,13.15,48,CURRENT,2021-04-21,2473.63,BR009,LOAN_ORIGINATION_v2.1,2021-04-21 14:48:01
LN0000979,CUST004908,AUTO,39561.44,25802.3,8.04,48,60_DPD,2021-10-16,1007.88,BR020,LOAN_ORIGINATION_v2.1,2021-10-16 11:11:26
LN0000980,CUST002767,PERSONAL,6062.82,4978.89,12.6,36,CURRENT,2022-08-15,186.29,BR004,LOAN_ORIGINATION_v2.1,2022-08-15 14:23:31
LN0000981,CUST004218,MORTGAGE,111671.55,50008.45,18.99,60,60_DPD,2021-04-04,2419.53,BR013,LOAN_ORIGINATION_v2.1,2021-04-04 05:13:13
LN0000982,CUST000264,MORTGAGE,368601.96,93114.67,22.82,120,CURRENT,2021-01-09,3921.03,BR002,LOAN_ORIGINATION_v2.1,2021-01-09 19:39:16
LN0000983,CUST000835,PERSONAL,4810.16,3919.63,21.3,48,CURRENT,2020-08-07,117.19,BR012,LOAN_ORIGINATION_v2.1,2020-08-07 18:50:59
LN0000984,CUST002109,AUTO,8889.98,5006.64,6.07,36,CURRENT,2022-12-08,272.45,BR011,LOAN_ORIGINATION_v2.1,2022-12-08 09:06:20
LN0000985,CUST001695,PERSONAL,6246.35,4425.95,6.79,360,CURRENT,2020-01-11,18.08,BR008,LOAN_ORIGINATION_v2.1,2020-01-11 17:40:43
LN0000986,CUST004451,MORTGAGE,561259.6,226531.55,15.63,120,CURRENT,2022-08-10,6030.53,BR019,LOAN_ORIGINATION_v2.1,2022-08-10 09:29:45
LN0000987,CUST003768,PERSONAL,26925.73,15538.17,7.91,36,CURRENT,2020-12-19,972.24,BR002,LOAN_ORIGINATION_v2.1,2020-12-19 23:04:15
LN0000988,CUST001233,CREDIT_LINE,8802.13,4753.92,22.62,120,30_DPD,2018-02-16,85.26,BR002,LOAN_ORIGINATION_v2.1,2018-02-16 22:53:55
LN0000989,CUST004028,MORTGAGE,548653.72,106517.34,12.76,12,CURRENT,2020-06-18,56581.03,BR019,LOAN_ORIGINATION_v2.1,2020-06-18 11:22:03
LN0000990,CUST003618,MORTGAGE,438087.91,333388.92,10.56,24,60_DPD,2018-07-22,23078.93,BR019,LOAN_ORIGINATION_v2.1,2018-07-22 11:12:24
LN0000991,CUST002134,AUTO,42306.98,41223.95,19.82,60,CURRENT,2022-02-15,854.6,BR001,LOAN_ORIGINATION_v2.1,2022-02-15 22:54:16
LN0000992,CUST003948,PERSONAL,29963.79,9663.63,13.27,60,CURRENT,2018-12-28,530.45,BR021,LOAN_ORIGINATION_v2.1,2018-12-28 12:12:10
LN0000993,CUST004435,MORTGAGE,140552.07,108309.35,11.51,84,CURRENT,2023-05-23,1978.58,BR020,LOAN_ORIGINATION_v2.1,2023-05-23 22:46:02
LN0000994,CUST002031,CREDIT_LINE,15810.83,4143.24,12.29,120,CURRENT,2022-10-16,150.57,BR006,LOAN_ORIGINATION_v2.1,2022-10-16 18:57:02
LN0000995,CUST002054,CREDIT_LINE,23720.37,6442.21,22.02,12,CURRENT,2022-02-28,2315.29,BR002,LOAN_ORIGINATION_v2.1,2022-02-28 08:31:26
LN0000996,CUST001002,MORTGAGE,290859.84,270944.15,9.21,24,CURRENT,2020-09-24,13239.67,BR001,LOAN_ORIGINATION_v2.1,2020-09-24 18:17:05
LN0000997,CUST004434,CREDIT_LINE,10230.81,9764.21,20.27,36,CURRENT,2019-12-18,353.3,BR018,LOAN_ORIGINATION_v2.1,2019-12-18 16:29:19
LN0000998,CUST003803,MORTGAGE,409193.85,384374.86,20.91,12,CURRENT,2021-09-02,40063.62,BR016,LOAN_ORIGINATION_v2.1,2021-09-02 11:33:42
LN0000999,CUST001088,PERSONAL,8846.98,7777.63,12.69,36,CURRENT,2020-04-12,264.21,BR022,LOAN_ORIGINATION_v2.1,2020-04-12 17:28:40
LN0001000,CUST003225,MORTGAGE,209679.54,62079.68,5.12,24,CLOSED,2018-05-21,9241.92,BR003,LOAN_ORIGINATION_v2.1,2018-05-21 14:45:59
LN0001001,CUST001351,MORTGAGE,526933.59,434358.5,19.61,24,CURRENT,2022-02-05,22774.52,BR004,LOAN_ORIGINATION_v2.1,2022-02-05 02:42:13
LN0001002,CUST001343,PERSONAL,15060.56,1847.25,7.9,36,CURRENT,2021-04-01,478.78,BR025,LOAN_ORIGINATION_v2.1,2021-04-01 01:29:38
LN0001003,CUST004135,MORTGAGE,258780.97,217980.24,10.45,60,CURRENT,2019-01-12,5522.0,BR010,LOAN_ORIGINATION_v2.1,2019-01-12 01:32:51
LN0001004,CUST001578,AUTO,61422.9,42180.12,20.23,24,CURRENT,2019-08-26,2810.21,BR006,LOAN_ORIGINATION_v2.1,2019-08-26 17:16:23
LN0001005,CUST002812,AUTO,21189.47,12520.72,17.41,12,90_DPD,2018-02-28,1908.04,BR018,LOAN_ORIGINATION_v2.1,2018-02-28 12:21:07
LN0001006,CUST003278,MORTGAGE,144779.22,76230.64,19.31,84,90_DPD,2022-08-27,1932.77,BR014,LOAN_ORIGINATION_v2.1,2022-08-27 11:51:46
LN0001007,CUST003742,MORTGAGE,355347.83,322427.62,14.42,60,CURRENT,2018-05-27,7256.89,BR022,LOAN_ORIGINATION_v2.1,2018-05-27 18:26:00
LN0001008,CUST003644,MORTGAGE,227853.05,136751.0,20.3,36,CURRENT,2021-06-03,7216.53,BR009,LOAN_ORIGINATION_v2.1,2021-06-03 10:14:00
LN0001009,CUST001334,PERSONAL,2665.23,788.31,20.87,180,60_DPD,2022-08-21,15.15,BR019,LOAN_ORIGINATION_v2.1,2022-08-21 14:10:36
LN0001010,CUST002768,MORTGAGE,128718.15,65167.52,6.37,48,CURRENT,2018-09-23,3275.45,BR017,LOAN_ORIGINATION_v2.1,2018-09-23 06:42:57
LN0001011,CUST003177,PERSONAL,1338.77,916.98,3.57,12,90_DPD,2020-11-20,129.12,BR024,LOAN_ORIGINATION_v2.1,2020-11-20 08:43:48
LN0001012,CUST001841,MORTGAGE,375196.76,134172.44,12.36,120,CURRENT,2018-09-09,3807.02,BR007,LOAN_ORIGINATION_v2.1,2018-09-09 08:54:37
LN0001013,CUST002714,AUTO,63510.79,17981.07,8.53,24,30_DPD,2022-09-21,3161.49,BR023,LOAN_ORIGINATION_v2.1,2022-09-21 06:32:16
LN0001014,CUST001636,MORTGAGE,333438.77,200876.58,11.32,24,90_DPD,2022-10-01,16640.66,BR006,LOAN_ORIGINATION_v2.1,2022-10-01 21:02:41
LN0001015,CUST002670,AUTO,36719.63,34489.7,5.4,12,CURRENT,2020-02-13,3118.22,BR002,LOAN_ORIGINATION_v2.1,2020-02-13 20:01:53
LN0001016,CUST003357,PERSONAL,12973.2,11967.55,13.68,24,CURRENT,2020-08-23,606.01,BR005,LOAN_ORIGINATION_v2.1,2020-08-23 23:01:09
LN0001017,CUST002729,AUTO,25656.95,6257.16,23.13,180,CURRENT,2018-02-14,165.23,BR003,LOAN_ORIGINATION_v2.1,2018-02-14 15:35:46
LN0001018,CUST004805,MORTGAGE,441313.89,209934.76,15.04,24,CURRENT,2020-02-11,21205.47,BR008,LOAN_ORIGINATION_v2.1,2020-02-11 01:43:58
LN0001019,CUST003240,AUTO,44121.09,17473.8,17.13,360,CURRENT,2023-02-13,150.39,BR002,LOAN_ORIGINATION_v2.1,2023-02-13 12:47:12
LN0001020,CUST001524,PERSONAL,44745.26,30499.41,14.61,180,CURRENT,2019-07-26,291.25,BR008,LOAN_ORIGINATION_v2.1,2019-07-26 03:50:06
LN0001021,CUST003382,AUTO,21969.92,16613.85,8.72,360,CLOSED,2021-08-03,64.22,BR015,LOAN_ORIGINATION_v2.1,2021-08-03 07:30:35
LN0001022,CUST003282,MORTGAGE,236266.28,44706.22,18.09,120,CURRENT,2022-05-09,2441.28,BR022,LOAN_ORIGINATION_v2.1,2022-05-09 17:35:08
LN0001023,CUST001886,PERSONAL,39275.8,39042.46,21.07,48,CURRENT,2019-05-10,953.88,BR003,LOAN_ORIGINATION_v2.1,2019-05-10 21:35:48
LN0001024,CUST004845,PERSONAL,14692.48,14626.0,9.45,12,CLOSED,2022-03-07,1536.13,BR018,LOAN_ORIGINATION_v2.1,2022-03-07 03:30:10
LN0001025,CUST001579,CREDIT_LINE,521.45,101.51,24.66,180,60_DPD,2020-07-05,2.93,BR018,LOAN_ORIGINATION_v2.1,2020-07-05 01:54:24
LN0001026,CUST002301,MORTGAGE,298310.81,149689.83,14.33,360,CURRENT,2020-06-04,881.86,BR015,LOAN_ORIGINATION_v2.1,2020-06-04 08:46:09
LN0001027,CUST004364,AUTO,63584.15,33806.58,8.26,24,30_DPD,2021-08-15,3283.4,BR015,LOAN_ORIGINATION_v2.1,2021-08-15 16:37:05
LN0001028,CUST000009,CREDIT_LINE,1120.68,728.55,17.47,48,CURRENT,2021-07-16,23.81,BR008,LOAN_ORIGINATION_v2.1,2021-07-16 12:18:56
LN0001029,CUST004696,AUTO,40433.63,19569.04,20.1,12,CURRENT,2022-12-14,4075.07,BR019,LOAN_ORIGINATION_v2.1,2022-12-14 14:43:22
LN0001030,CUST004717,AUTO,44731.72,41973.58,8.74,120,CURRENT,2021-07-14,455.67,BR012,LOAN_ORIGINATION_v2.1,2021-07-14 00:11:20
LN0001031,CUST001445,AUTO,12880.49,5386.5,10.86,60,CURRENT,2022-04-25,260.69,BR017,LOAN_ORIGINATION_v2.1,2022-04-25 19:40:40
LN0001032,CUST001382,AUTO,15871.48,15364.94,14.35,60,CURRENT,2023-03-09,307.04,BR022,LOAN_ORIGINATION_v2.1,2023-03-09 06:58:59
LN0001033,CUST000275,CREDIT_LINE,13069.96,4737.51,15.13,180,CURRENT,2019-08-20,76.23,BR025,LOAN_ORIGINATION_v2.1,2019-08-20 01:28:28
LN0001034,CUST003481,PERSONAL,49484.31,10761.57,9.24,60,CURRENT,2018-04-27,911.68,BR013,LOAN_ORIGINATION_v2.1,2018-04-27 14:33:28
LN0001035,CUST003010,AUTO,11547.59,9593.86,7.22,180,CURRENT,2019-01-10,82.62,BR018,LOAN_ORIGINATION_v2.1,2019-01-10 12:17:06
LN0001036,CUST000540,AUTO,12082.59,9073.49,24.18,24,CURRENT,2021-05-21,565.52,BR025,LOAN_ORIGINATION_v2.1,2021-05-21 10:18:46
LN0001037,CUST003755,MORTGAGE,231711.35,230217.69,19.11,360,CURRENT,2019-11-24,684.94,BR009,LOAN_ORIGINATION_v2.1,2019-11-24 04:41:06
LN0001038,CUST001621,MORTGAGE,161517.3,152477.67,14.51,360,CURRENT,2023-03-14,491.6,BR004,LOAN_ORIGINATION_v2.1,2023-03-14 03:25:35
LN0001039,CUST002610,MORTGAGE,294865.93,273089.34,3.57,180,CURRENT,2018-11-12,1994.63,BR017,LOAN_ORIGINATION_v2.1,2018-11-12 21:18:35
LN0001040,CUST003067,MORTGAGE,491165.47,105656.85,10.03,48,CURRENT,2018-09-06,11678.32,BR012,LOAN_ORIGINATION_v2.1,2018-09-06 19:01:41
LN0001041,CUST001962,AUTO,18351.82,16491.24,12.17,24,CURRENT,2018-05-13,848.36,BR016,LOAN_ORIGINATION_v2.1,2018-05-13 23:52:08
LN0001042,CUST003986,MORTGAGE,276573.85,165866.78,24.4,36,CURRENT,2023-05-26,9218.3,BR022,LOAN_ORIGINATION_v2.1,2023-05-26 15:20:09
LN0001043,CUST001739,PERSONAL,1156.02,177.32,22.61,120,CLOSED,2020-11-25,11.02,BR017,LOAN_ORIGINATION_v2.1,2020-11-25 01:56:56
LN0001044,CUST001070,PERSONAL,38392.64,5594.35,12.2,24,30_DPD,2020-05-31,1957.88,BR013,LOAN_ORIGINATION_v2.1,2020-05-31 21:18:04
LN0001045,CUST002618,PERSONAL,20992.99,5758.6,5.2,84,CURRENT,2018-07-27,251.48,BR023,LOAN_ORIGINATION_v2.1,2018-07-27 15:50:53
LN0001046,CUST001047,MORTGAGE,231773.0,148507.04,18.59,120,CURRENT,2021-03-09,1980.47,BR007,LOAN_ORIGINATION_v2.1,2021-03-09 14:37:38
LN0001047,CUST003853,MORTGAGE,439046.26,173566.68,10.64,180,30_DPD,2021-04-17,2631.49,BR001,LOAN_ORIGINATION_v2.1,2021-04-17 13:45:08
LN0001048,CUST002465,AUTO,18860.66,2249.28,7.68,120,60_DPD,2019-07-16,182.94,BR021,LOAN_ORIGINATION_v2.1,2019-07-16 06:51:47
LN0001049,CUST001082,MORTGAGE,446303.48,196128.06,4.58,120,CURRENT,2021-09-14,4673.11,BR024,LOAN_ORIGINATION_v2.1,2021-09-14 05:26:51
LN0001050,CUST000880,PERSONAL,6650.43,3762.65,4.28,84,CURRENT,2021-12-19,94.36,BR007,LOAN_ORIGINATION_v2.1,2021-12-19 14:19:29
LN0001051,CUST004546,AUTO,20714.25,10365.85,10.67,360,CURRENT,2020-08-08,70.37,BR004,LOAN_ORIGINATION_v2.1,2020-08-08 02:34:46
LN0001052,CUST003750,CREDIT_LINE,22055.96,19394.9,6.9,12,30_DPD,2021-10-30,2172.88,BR001,LOAN_ORIGINATION_v2.1,2021-10-30 16:13:20
LN0001053,CUST000919,PERSONAL,34704.47,32947.66,5.01,48,CURRENT,2020-07-03,894.6,BR009,LOAN_ORIGINATION_v2.1,2020-07-03 09:03:48
LN0001054,CUST000679,CREDIT_LINE,17967.98,11607.19,16.32,180,90_DPD,2020-10-23,114.06,BR011,LOAN_ORIGINATION_v2.1,2020-10-23 09:20:36
LN0001055,CUST001913,AUTO,52553.59,11457.1,8.86,180,CURRENT,2022-09-27,310.34,BR014,LOAN_ORIGINATION_v2.1,2022-09-27 14:04:50
LN0001056,CUST000150,MORTGAGE,529029.56,385139.97,17.41,180,CURRENT,2019-09-08,3789.83,BR002,LOAN_ORIGINATION_v2.1,2019-09-08 10:14:02
LN0001057,CUST001506,MORTGAGE,202794.52,108484.52,11.66,180,CURRENT,2022-02-17,1248.74,BR019,LOAN_ORIGINATION_v2.1,2022-02-17 23:03:56
LN0001058,CUST001684,PERSONAL,32544.27,11201.05,16.43,36,CURRENT,2019-02-04,1030.91,BR019,LOAN_ORIGINATION_v2.1,2019-02-04 14:35:40
LN0001059,CUST004361,AUTO,25875.64,21428.96,4.15,24,CURRENT,2021-11-03,1186.34,BR022,LOAN_ORIGINATION_v2.1,2021-11-03 22:07:14
LN0001060,CUST001046,MORTGAGE,164883.23,150363.84,7.87,60,CLOSED,2023-04-25,3183.61,BR013,LOAN_ORIGINATION_v2.1,2023-04-25 12:01:31
LN0001061,CUST004752,PERSONAL,22896.72,21989.2,8.56,60,CURRENT,2022-11-11,437.35,BR025,LOAN_ORIGINATION_v2.1,2022-11-11 08:27:07
LN0001062,CUST001455,AUTO,32306.72,20749.68,3.68,120,30_DPD,2022-04-22,311.08,BR008,LOAN_ORIGINATION_v2.1,2022-04-22 17:37:05
LN0001063,CUST000791,AUTO,12487.03,7308.76,8.64,24,CURRENT,2020-07-11,636.72,BR020,LOAN_ORIGINATION_v2.1,2020-07-11 19:16:13
LN0001064,CUST004519,MORTGAGE,107528.17,35954.28,9.49,60,CURRENT,2020-05-24,2035.54,BR012,LOAN_ORIGINATION_v2.1,2020-05-24 10:33:56
LN0001065,CUST001030,MORTGAGE,258666.65,156402.33,4.87,180,CURRENT,2019-04-13,1545.91,BR021,LOAN_ORIGINATION_v2.1,2019-04-13 18:40:58
LN0001066,CUST003276,MORTGAGE,327131.89,126222.27,5.44,180,CURRENT,2018-06-20,2150.5,BR009,LOAN_ORIGINATION_v2.1,2018-06-20 07:09:30
LN0001067,CUST001038,AUTO,8415.59,2116.57,15.51,360,90_DPD,2021-10-26,24.98,BR014,LOAN_ORIGINATION_v2.1,2021-10-26 11:29:19
LN0001068,CUST004206,AUTO,42104.81,25424.82,17.4,12,CURRENT,2018-12-24,4014.32,BR001,LOAN_ORIGINATION_v2.1,2018-12-24 18:10:30
LN0001069,CUST004616,CREDIT_LINE,12007.45,3269.04,17.56,24,CURRENT,2018-04-02,626.09,BR020,LOAN_ORIGINATION_v2.1,2018-04-02 08:26:40
LN0001070,CUST000252,PERSONAL,49271.29,42066.42,23.49,180,CLOSED,2021-05-08,312.99,BR025,LOAN_ORIGINATION_v2.1,2021-05-08 03:37:59
LN0001071,CUST004432,MORTGAGE,431781.87,78926.03,24.61,48,30_DPD,2021-05-10,9176.4,BR013,LOAN_ORIGINATION_v2.1,2021-05-10 09:36:42
LN0001072,CUST000619,MORTGAGE,291320.68,136934.13,12.18,360,CURRENT,2021-09-27,864.2,BR018,LOAN_ORIGINATION_v2.1,2021-09-27 22:01:24
LN0001073,CUST000360,AUTO,53093.87,5803.99,7.75,48,30_DPD,2019-01-06,1242.2,BR010,LOAN_ORIGINATION_v2.1,2019-01-06 21:37:23
LN0001074,CUST002806,PERSONAL,31133.64,3876.24,8.93,60,CURRENT,2021-08-02,644.85,BR009,LOAN_ORIGINATION_v2.1,2021-08-02 04:18:04
LN0001075,CUST002090,AUTO,33792.98,15366.77,9.28,48,CLOSED,2020-08-29,756.49,BR009,LOAN_ORIGINATION_v2.1,2020-08-29 20:11:54
LN0001076,CUST004476,CREDIT_LINE,16421.07,3592.28,17.53,24,CURRENT,2020-06-11,694.15,BR018,LOAN_ORIGINATION_v2.1,2020-06-11 11:58:13
LN0001077,CUST001815,PERSONAL,42544.34,27831.17,22.77,360,90_DPD,2019-07-03,123.98,BR001,LOAN_ORIGINATION_v2.1,2019-07-03 18:44:22
LN0001078,CUST001025,CREDIT_LINE,19851.49,16685.91,11.14,36,60_DPD,2023-01-05,604.59,BR010,LOAN_ORIGINATION_v2.1,2023-01-05 15:30:57
LN0001079,CUST004513,PERSONAL,20569.96,13140.12,4.32,120,CURRENT,2021-08-17,180.13,BR007,LOAN_ORIGINATION_v2.1,2021-08-17 12:27:03
LN0001080,CUST002931,MORTGAGE,488529.81,403297.07,3.81,36,CURRENT,2020-09-09,17449.62,BR011,LOAN_ORIGINATION_v2.1,2020-09-09 04:52:50
LN0001081,CUST000409,PERSONAL,17025.65,8784.43,14.62,36,CLOSED,2020-04-09,486.16,BR006,LOAN_ORIGINATION_v2.1,2020-04-09 04:50:04
LN0001082,CUST004569,AUTO,54407.83,44826.34,8.36,48,60_DPD,2022-11-08,1281.72,BR020,LOAN_ORIGINATION_v2.1,2022-11-08 20:23:42
LN0001083,CUST001511,MORTGAGE,160437.85,54705.43,20.62,360,CURRENT,2018-10-19,574.43,BR003,LOAN_ORIGINATION_v2.1,2018-10-19 01:13:18
LN0001084,CUST004735,AUTO,55098.22,8140.46,12.41,84,CURRENT,2019-06-29,698.0,BR018,LOAN_ORIGINATION_v2.1,2019-06-29 11:22:54
LN0001085,CUST000208,MORTGAGE,410884.11,288247.27,17.22,48,CURRENT,2022-02-21,8921.03,BR009,LOAN_ORIGINATION_v2.1,2022-02-21 13:14:19
LN0001086,CUST001023,PERSONAL,21973.3,10690.88,4.87,60,30_DPD,2021-01-29,454.14,BR008,LOAN_ORIGINATION_v2.1,2021-01-29 16:58:05
LN0001087,CUST001335,PERSONAL,27540.51,19495.26,12.86,180,CURRENT,2021-07-02,155.38,BR020,LOAN_ORIGINATION_v2.1,2021-07-02 01:15:05
LN0001088,CUST000340,CREDIT_LINE,18965.02,13935.97,14.46,36,CURRENT,2023-04-03,667.88,BR022,LOAN_ORIGINATION_v2.1,2023-04-03 23:29:26
LN0001089,CUST002587,MORTGAGE,253652.02,225455.63,17.27,84,60_DPD,2019-10-21,3330.26,BR023,LOAN_ORIGINATION_v2.1,2019-10-21 17:22:23
LN0001090,CUST002353,CREDIT_LINE,11029.52,9104.79,17.39,120,CURRENT,2022-07-14,119.2,BR003,LOAN_ORIGINATION_v2.1,2022-07-14 19:34:42
LN0001091,CUST000380,PERSONAL,13154.92,12785.94,13.27,60,CURRENT,2022-04-24,224.05,BR024,LOAN_ORIGINATION_v2.1,2022-04-24 12:31:49
LN0001092,CUST002342,PERSONAL,38956.31,25578.48,14.31,60,30_DPD,2021-12-10,652.87,BR023,LOAN_ORIGINATION_v2.1,2021-12-10 02:35:31
LN0001093,CUST004731,CREDIT_LINE,22175.07,3251.12,10.93,60,CLOSED,2019-03-07,454.83,BR014,LOAN_ORIGINATION_v2.1,2019-03-07 11:29:18
LN0001094,CUST001424,PERSONAL,4825.91,3161.65,17.72,120,CURRENT,2018-07-04,41.53,BR020,LOAN_ORIGINATION_v2.1,2018-07-04 17:23:33
LN0001095,CUST002748,CREDIT_LINE,18189.46,5396.31,12.95,180,CURRENT,2023-01-13,125.02,BR008,LOAN_ORIGINATION_v2.1,2023-01-13 20:59:34
LN0001096,CUST003867,MORTGAGE,358275.35,109313.5,19.91,60,30_DPD,2021-03-22,6457.55,BR025,LOAN_ORIGINATION_v2.1,2021-03-22 05:18:56
LN0001097,CUST002693,MORTGAGE,88540.1,62463.73,4.81,60,CLOSED,2020-09-22,1820.81,BR024,LOAN_ORIGINATION_v2.1,2020-09-22 12:01:44
LN0001098,CUST000089,PERSONAL,6265.84,6016.8,15.54,12,CURRENT,2021-01-07,660.08,BR011,LOAN_ORIGINATION_v2.1,2021-01-07 16:48:09
LN0001099,CUST004972,PERSONAL,29509.63,23109.15,17.13,48,30_DPD,2018-04-28,653.36,BR006,LOAN_ORIGINATION_v2.1,2018-04-28 21:26:06
LN0001100,CUST001394,PERSONAL,8793.87,1078.11,10.61,36,CURRENT,2021-04-21,296.23,BR023,LOAN_ORIGINATION_v2.1,2021-04-21 14:47:36
LN0001101,CUST001675,MORTGAGE,562800.74,506127.63,9.98,36,CURRENT,2021-04-03,17436.95,BR012,LOAN_ORIGINATION_v2.1,2021-04-03 14:47:08
LN0001102,CUST001533,PERSONAL,22686.03,14402.65,16.44,48,30_DPD,2019-11-14,502.05,BR001,LOAN_ORIGINATION_v2.1,2019-11-14 09:33:32
LN0001103,CUST002570,AUTO,28012.9,15620.46,19.87,360,CURRENT,2022-08-04,90.2,BR006,LOAN_ORIGINATION_v2.1,2022-08-04 03:46:16
LN0001104,CUST000415,PERSONAL,26938.07,14386.74,19.1,84,60_DPD,2018-02-16,344.0,BR015,LOAN_ORIGINATION_v2.1,2018-02-16 23:51:36
LN0001105,CUST004494,AUTO,8690.68,5581.67,12.79,360,CURRENT,2018-08-10,28.8,BR025,LOAN_ORIGINATION_v2.1,2018-08-10 03:59:41
LN0001106,CUST000917,PERSONAL,15328.11,13018.47,19.7,12,CURRENT,2023-05-27,1438.12,BR022,LOAN_ORIGINATION_v2.1,2023-05-27 23:50:33
LN0001107,CUST004792,MORTGAGE,468147.22,424310.94,23.1,12,CURRENT,2021-12-24,50005.46,BR021,LOAN_ORIGINATION_v2.1,2021-12-24 06:34:05
LN0001108,CUST003601,AUTO,28330.82,4196.05,15.96,84,60_DPD,2021-11-05,404.51,BR002,LOAN_ORIGINATION_v2.1,2021-11-05 07:28:17
LN0001109,CUST003491,AUTO,58505.96,19124.13,20.54,12,CURRENT,2019-01-30,4944.24,BR015,LOAN_ORIGINATION_v2.1,2019-01-30 04:22:55
LN0001110,CUST002242,CREDIT_LINE,5599.85,4722.32,23.26,120,CURRENT,2018-03-06,60.6,BR007,LOAN_ORIGINATION_v2.1,2018-03-06 20:09:23
LN0001111,CUST001309,PERSONAL,3030.23,2552.13,20.24,60,CURRENT,2020-07-14,57.74,BR021,LOAN_ORIGINATION_v2.1,2020-07-14 10:57:24
LN0001112,CUST000204,MORTGAGE,331568.88,69202.85,7.39,12,30_DPD,2022-08-10,33908.29,BR016,LOAN_ORIGINATION_v2.1,2022-08-10 03:10:43
LN0001113,CUST002226,CREDIT_LINE,15455.39,10147.18,17.04,120,CLOSED,2018-08-12,163.31,BR003,LOAN_ORIGINATION_v2.1,2018-08-12 17:47:08
LN0001114,CUST004175,CREDIT_LINE,19527.35,13592.18,9.4,120,CURRENT,2021-05-03,164.15,BR023,LOAN_ORIGINATION_v2.1,2021-05-03 20:29:29
LN0001115,CUST002564,AUTO,27754.36,13274.08,6.4,84,CURRENT,2021-10-08,332.88,BR008,LOAN_ORIGINATION_v2.1,2021-10-08 06:03:32
LN0001116,CUST004378,MORTGAGE,436040.02,299244.51,5.12,12,CURRENT,2019-08-22,43264.68,BR017,LOAN_ORIGINATION_v2.1,2019-08-22 22:21:11
LN0001117,CUST000769,MORTGAGE,127101.15,19506.65,24.02,12,CURRENT,2019-05-07,13157.1,BR013,LOAN_ORIGINATION_v2.1,2019-05-07 22:32:12
LN0001118,CUST003738,CREDIT_LINE,17927.88,17111.46,15.32,48,CURRENT,2020-04-12,406.75,BR018,LOAN_ORIGINATION_v2.1,2020-04-12 00:01:38
LN0001119,CUST004036,CREDIT_LINE,6260.96,1416.64,6.31,180,CLOSED,2021-05-20,38.77,BR024,LOAN_ORIGINATION_v2.1,2021-05-20 23:44:02
LN0001120,CUST003412,MORTGAGE,226001.69,100051.35,20.49,12,CURRENT,2018-12-26,21399.84,BR021,LOAN_ORIGINATION_v2.1,2018-12-26 09:49:14
LN0001121,CUST004117,MORTGAGE,552101.34,495230.02,7.04,360,CURRENT,2022-06-30,1783.62,BR002,LOAN_ORIGINATION_v2.1,2022-06-30 13:38:08
LN0001122,CUST002907,MORTGAGE,163689.36,90586.42,9.03,12,CURRENT,2023-03-05,17503.94,BR018,LOAN_ORIGINATION_v2.1,2023-03-05 05:27:28
LN0001123,CUST002305,PERSONAL,36594.34,5666.92,10.91,180,CURRENT,2018-10-23,231.66,BR022,LOAN_ORIGINATION_v2.1,2018-10-23 06:00:42
LN0001124,CUST002051,AUTO,26869.41,13678.91,11.34,84,CURRENT,2023-05-11,404.93,BR024,LOAN_ORIGINATION_v2.1,2023-05-11 16:53:01
LN0001125,CUST003556,MORTGAGE,406784.62,321925.44,23.52,60,CLOSED,2020-09-21,8474.93,BR001,LOAN_ORIGINATION_v2.1,2020-09-21 19:50:37
LN0001126,CUST003806,PERSONAL,38286.62,29406.27,23.73,48,CURRENT,2023-04-07,926.84,BR013,LOAN_ORIGINATION_v2.1,2023-04-07 18:10:27
LN0001127,CUST001949,MORTGAGE,192950.4,20069.35,10.29,360,CURRENT,2018-05-14,578.51,BR007,LOAN_ORIGINATION_v2.1,2018-05-14 13:04:21
LN0001128,CUST003683,MORTGAGE,398172.19,49148.97,13.45,36,CURRENT,2022-08-19,11138.17,BR013,LOAN_ORIGINATION_v2.1,2022-08-19 22:03:12
LN0001129,CUST001734,CREDIT_LINE,11980.99,6014.5,7.85,60,CURRENT,2020-11-14,236.59,BR010,LOAN_ORIGINATION_v2.1,2020-11-14 17:39:10
LN0001130,CUST001683,PERSONAL,5378.65,3098.66,10.84,48,CURRENT,2021-08-11,140.76,BR005,LOAN_ORIGINATION_v2.1,2021-08-11 12:35:42
LN0001131,CUST002910,PERSONAL,32098.12,27553.62,11.0,48,CURRENT,2018-06-13,763.94,BR006,LOAN_ORIGINATION_v2.1,2018-06-13 17:26:50
LN0001132,CUST000839,CREDIT_LINE,23938.1,14115.69,22.99,12,30_DPD,2020-02-11,2442.89,BR009,LOAN_ORIGINATION_v2.1,2020-02-11 02:52:02
LN0001133,CUST000763,AUTO,63482.1,57141.77,14.58,360,CURRENT,2018-02-10,213.09,BR004,LOAN_ORIGINATION_v2.1,2018-02-10 10:13:13
LN0001134,CUST004594,MORTGAGE,271014.31,101384.65,22.41,60,CURRENT,2018-03-06,5847.01,BR022,LOAN_ORIGINATION_v2.1,2018-03-06 07:21:17
